id,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera
3750,2018/4/28,shot,gun,41,M,W,Casselberry,FL,FALSE,attack,Not fleeing,FALSE
3650,2018/4/29,shot,unarmed,38,M,W,Shreveport,LA,FALSE,attack,Foot,FALSE
3651,2018/4/29,shot,undetermined,,M,,Redlands,CA,FALSE,undetermined,Not fleeing,FALSE
3654,2018/4/29,shot,gun,47,M,W,Franklin,NC,FALSE,attack,Not fleeing,FALSE
3655,2018/4/29,shot,gun,26,M,W,Moorland,IA,FALSE,attack,Not fleeing,FALSE
4268,2018/4/30,shot,knife,64,M,B,Columbus,OH,FALSE,other,Not fleeing,FALSE
3656,2018/4/30,shot and Tasered,knife,59,M,,Columbus,OH,FALSE,undetermined,,FALSE
3657,2018/5/1,shot,gun,,M,,San Antonio,TX,FALSE,attack,Car,FALSE
3658,2018/5/1,shot,gun,,M,,Quartzsite,AZ,FALSE,attack,Other,FALSE
4273,2018/5/1,shot,samurai sword,49,M,W,League City,TX,FALSE,other,Not fleeing,FALSE
3659,2018/5/2,shot,ax,44,M,W,Box Elder,SD,FALSE,other,,FALSE
3660,2018/5/2,shot,gun,48,M,W,Liberty,NC,FALSE,attack,Not fleeing,FALSE
3661,2018/5/2,shot,gun,27,M,H,Kansas City,KS,FALSE,other,,FALSE
3662,2018/5/2,shot,gun,67,M,B,Dallas,TX,FALSE,attack,Not fleeing,FALSE
3663,2018/5/2,shot,gun,24,M,B,Columbus,GA,FALSE,attack,Car,FALSE
3664,2018/5/3,shot,machete,26,M,H,Orosi,CA,TRUE,attack,Not fleeing,FALSE
3666,2018/5/3,shot,knife,28,M,W,Sandia,TX,FALSE,attack,Not fleeing,FALSE
3742,2018/5/4,shot,gun,21,M,W,Terre Haute,IN,FALSE,attack,Car,FALSE
3744,2018/5/4,shot,toy weapon,54,M,,Oakfield,ME,FALSE,other,Not fleeing,FALSE
3670,2018/5/5,shot,gun,24,M,W,Kettering,OH,FALSE,attack,Not fleeing,FALSE
3671,2018/5/5,shot,gun,51,M,,Scottsdale,AZ,FALSE,attack,Foot,FALSE
3743,2018/5/5,shot,gun,59,M,,Bexar County,TX,TRUE,attack,Foot,FALSE
3745,2018/5/5,shot,,21,F,W,Aurora,MO,FALSE,attack,Car,FALSE
3667,2018/5/6,shot,gun,73,M,W,Fairview,OH,TRUE,attack,Not fleeing,FALSE
3668,2018/5/6,shot,gun,39,M,W,Prague,OK,FALSE,attack,Car,FALSE
3669,2018/5/6,shot,Taser,32,M,B,East Point,GA,FALSE,attack,Car,FALSE
3673,2018/5/6,shot,gun,38,M,W,Casper,WY,FALSE,attack,Not fleeing,FALSE
3672,2018/5/7,shot,,32,M,H,Orlando,FL,FALSE,attack,Car,FALSE
3674,2018/5/7,shot,gun,26,M,W,Tulsa,OK,FALSE,other,Not fleeing,TRUE
3675,2018/5/7,shot,gun,55,F,W,Floyd County,GA,FALSE,attack,Car,FALSE
3680,2018/5/7,shot,gun,50,M,W,Appleton,WI,TRUE,other,Not fleeing,TRUE
3747,2018/5/7,shot,gun,49,F,H,Yuma,AZ,FALSE,other,Not fleeing,FALSE
3748,2018/5/7,shot,gun,48,M,W,Hackett,AR,FALSE,attack,Not fleeing,FALSE
3677,2018/5/8,shot,gun,65,M,W,Lancaster,PA,FALSE,attack,Not fleeing,FALSE
3678,2018/5/8,shot,knife,37,M,,Tucson,AZ,FALSE,other,Foot,FALSE
3679,2018/5/8,shot,toy weapon,37,M,W,Glade Spring,VA,FALSE,other,Other,FALSE
4274,2018/5/8,shot,knife,45,M,H,Greeley,CO,FALSE,other,Foot,FALSE
3682,2018/5/9,shot,gun,33,M,B,Jackson,MS,FALSE,attack,Not fleeing,FALSE
3683,2018/5/10,shot,,46,M,W,Morristown,TN,FALSE,attack,Not fleeing,FALSE
3684,2018/5/10,shot,gun,33,M,W,Lower Burrell,PA,FALSE,other,Not fleeing,FALSE
3692,2018/5/11,shot,gun,,M,,York,WI,FALSE,attack,Car,FALSE
3746,2018/5/11,shot,gun,51,M,,Clark County,WI,FALSE,attack,Car,FALSE
3749,2018/5/11,shot,knife,33,M,W,Haughton,LA,FALSE,other,Not fleeing,FALSE
3751,2018/5/11,shot,gun,51,M,W,Evansville,IN,FALSE,attack,Foot,FALSE
3752,2018/5/11,shot,gun,52,M,W,Talihina,OK,FALSE,attack,Not fleeing,FALSE
3753,2018/5/11,shot,knife,24,M,N,Blackfoot,ID,FALSE,attack,Not fleeing,FALSE
3693,2018/5/12,shot,gun,55,M,W,Columbus,OH,FALSE,attack,Car,FALSE
3686,2018/5/13,shot,unknown weapon,28,M,B,Portsmouth,VA,FALSE,other,Not fleeing,FALSE
3689,2018/5/13,shot,gun,36,M,W,Amite,LA,FALSE,attack,Not fleeing,FALSE
3690,2018/5/13,shot,gun,54,M,,Carnesville,GA,FALSE,attack,Not fleeing,FALSE
3691,2018/5/13,shot,gun,38,M,,Dearborn Heights,MI,FALSE,other,Not fleeing,FALSE
3685,2018/5/14,shot,gun,24,M,B,Clinton,MD,FALSE,attack,Not fleeing,FALSE
3687,2018/5/14,shot,unarmed,20,M,W,Royal Oak,MI,FALSE,attack,Not fleeing,FALSE
3688,2018/5/14,shot,gun,54,M,W,Wales,ME,FALSE,attack,Not fleeing,FALSE
3694,2018/5/14,shot,gun,53,M,W,Quincy,IL,FALSE,other,Not fleeing,FALSE
3695,2018/5/14,shot,gun,36,M,H,San Antonio,TX,FALSE,attack,Not fleeing,FALSE
3696,2018/5/14,shot and Tasered,unarmed,24,M,B,Richmond,VA,FALSE,attack,Car,TRUE
3698,2018/5/15,shot,gun,34,M,W,Lake Mary,FL,FALSE,other,Car,FALSE
3705,2018/5/16,shot,knife,59,M,W,Martins Ferry,OH,FALSE,other,Not fleeing,FALSE
3708,2018/5/17,shot,gun,34,M,W,Norman,OK,FALSE,attack,Not fleeing,FALSE
3703,2018/5/18,shot,gun,,M,,Plymouth Township,MI,TRUE,attack,Foot,FALSE
3704,2018/5/18,shot,unknown weapon,29,M,H,Laredo,TX,FALSE,other,,FALSE
3706,2018/5/18,shot,hatchet,24,M,W,Gresham,OR,FALSE,other,Car,FALSE
3700,2018/5/19,shot,,77,M,W,Sunridge,NV,FALSE,attack,,FALSE
3701,2018/5/19,shot,gun,30,M,W,Columbus,OH,FALSE,attack,Not fleeing,FALSE
3702,2018/5/19,shot,gun,36,M,H,Pueblo,CO,FALSE,attack,Not fleeing,FALSE
3699,2018/5/20,shot,gun,36,M,W,Baxter,KY,FALSE,other,Foot,FALSE
3707,2018/5/21,shot,gun,58,M,W,Joshua Tree,CA,TRUE,attack,Foot,FALSE
3719,2018/5/21,shot,,47,M,B,West Memphis,AR,FALSE,attack,Car,FALSE
3709,2018/5/22,shot,knife,49,M,H,Mathis,TX,FALSE,other,Not fleeing,FALSE
3710,2018/5/23,shot,gun,31,F,W,Gurnee,IL,FALSE,attack,Foot,FALSE
3718,2018/5/23,shot,knife,25,M,W,Fox Crossing,WI,TRUE,other,Not fleeing,FALSE
3720,2018/5/23,shot,unarmed,,F,H,Rio Bravo,TX,FALSE,attack,Not fleeing,FALSE
3717,2018/5/24,shot,unarmed,30,M,W,Citra,FL,FALSE,attack,Foot,TRUE
3737,2018/5/24,shot,unarmed,33,M,W,Cleveland,OH,TRUE,attack,Not fleeing,FALSE
3715,2018/5/25,shot,,29,M,W,Dumas,TX,FALSE,attack,Not fleeing,FALSE
3716,2018/5/25,shot,knife,,M,,Mountain Home,ID,FALSE,other,Car,FALSE
3736,2018/5/25,shot,knife,31,M,W,Fort Morgan,CO,TRUE,other,Not fleeing,FALSE
3714,2018/5/26,shot,gun,51,M,W,Silsbee,TX,FALSE,other,Not fleeing,FALSE
3712,2018/5/27,shot,knife,42,M,H,San Diego,CA,TRUE,other,Not fleeing,TRUE
3713,2018/5/27,shot,gun,67,M,W,Grand Junction,CO,FALSE,attack,Not fleeing,FALSE
3735,2018/5/27,shot,knife,,M,,Everton,MO,TRUE,other,Not fleeing,FALSE
3711,2018/5/28,shot,gun,23,M,W,West Jordan,UT,FALSE,attack,Car,FALSE
3722,2018/5/29,shot,gun,34,M,N,Phoenix,AZ,FALSE,other,Not fleeing,FALSE
3724,2018/5/29,shot,metal pipe,51,M,H,Riverbank,CA,FALSE,attack,Not fleeing,FALSE
3733,2018/5/29,shot,toy weapon,19,M,W,Cottonwood Heights,UT,FALSE,other,Foot,FALSE
3721,2018/5/30,shot,pick-axe,29,M,H,Los Angeles,CA,FALSE,attack,Foot,TRUE
3734,2018/5/30,shot,gun,23,M,B,Florida City,FL,FALSE,undetermined,Not fleeing,FALSE
3725,2018/5/31,shot,knife,46,F,W,Fullerton,CA,TRUE,other,Not fleeing,FALSE
3726,2018/5/31,shot,knife,42,M,B,Thomasville,NC,FALSE,attack,Car,FALSE
3727,2018/6/1,shot,unarmed,21,M,H,Dundee,FL,FALSE,attack,Not fleeing,FALSE
3731,2018/6/1,shot,knife,55,M,A,Honolulu,HI,TRUE,attack,Not fleeing,FALSE
3732,2018/6/1,shot,knife,,M,W,Torrance,CA,FALSE,other,Not fleeing,FALSE
3730,2018/6/2,shot,,43,M,B,Chicago,IL,FALSE,attack,Car,FALSE
3728,2018/6/3,shot,undetermined,32,M,H,Chickasha,OK,FALSE,other,Car,FALSE
3729,2018/6/3,shot,ax,,M,,Mecca,CA,FALSE,other,Not fleeing,FALSE
3741,2018/6/3,shot,gun,34,M,H,Jurupa Valley,CA,FALSE,attack,Car,FALSE
3738,2018/6/4,shot,gun,40,M,W,Springfield,MO,FALSE,attack,Foot,FALSE
3739,2018/6/5,shot,gun,55,M,H,Pearland,TX,TRUE,attack,Not fleeing,FALSE
3740,2018/6/5,shot,gun,20,M,W,Wilmington,NC,TRUE,other,Not fleeing,FALSE
3755,2018/6/6,shot,gun,24,M,B,Chicago,IL,FALSE,other,,FALSE
3757,2018/6/6,shot,glass shard,43,M,H,Merrick,NY,FALSE,other,,FALSE
3758,2018/6/6,shot,gun,56,M,W,LaGrange,GA,TRUE,attack,Not fleeing,FALSE
3805,2018/6/6,shot,gun,47,M,W,Delaware,OH,TRUE,other,Not fleeing,FALSE
3754,2018/6/7,shot,gun,33,M,W,Albuquerque,NM,FALSE,attack,Car,FALSE
3756,2018/6/7,shot,knife,20,F,W,Austin,TX,FALSE,other,,TRUE
3850,2018/6/7,shot,gun,28,M,B,Gary,IN,FALSE,attack,Not fleeing,FALSE
3851,2018/6/7,shot,gun,50,M,W,Benton City,WA,FALSE,other,Not fleeing,FALSE
3761,2018/6/8,shot,unarmed,36,M,W,Madison County,MS,FALSE,undetermined,Not fleeing,FALSE
3849,2018/6/8,shot,gun,47,M,W,Hardwick,NJ,TRUE,attack,Car,FALSE
3760,2018/6/9,shot,,36,F,B,Deptford,NJ,FALSE,other,Car,FALSE
3762,2018/6/9,shot,gun,49,M,W,Temple,TX,FALSE,attack,Not fleeing,FALSE
3759,2018/6/10,shot,unknown weapon,34,M,W,Westminister,CO,FALSE,other,Foot,FALSE
3763,2018/6/11,shot,undetermined,41,M,B,Silver Spring,MD,TRUE,attack,Not fleeing,TRUE
3765,2018/6/11,shot,knife,29,M,H,Whittier,CA,FALSE,other,Car,FALSE
3764,2018/6/12,shot,gun,34,M,B,Danville,IL,FALSE,attack,Car,FALSE
3766,2018/6/12,shot,unarmed,34,M,W,Phoenix,AZ,FALSE,other,Not fleeing,FALSE
3767,2018/6/12,shot,gun,22,M,B,Washington,DC,FALSE,attack,Not fleeing,FALSE
3768,2018/6/12,shot,gun,26,M,B,Monroe,GA,TRUE,attack,,FALSE
3769,2018/6/12,shot,knife,32,M,W,Hardwick,NJ,FALSE,other,Not fleeing,FALSE
3771,2018/6/13,shot,gun,,M,,Denver,CO,FALSE,attack,Foot,FALSE
3774,2018/6/13,shot,gun,44,M,W,Pike County,OH,FALSE,attack,Not fleeing,FALSE
3848,2018/6/13,shot,toy weapon,21,M,W,Eustis,FL,TRUE,attack,Not fleeing,FALSE
3770,2018/6/14,shot,gun,,F,,Denver,CO,FALSE,attack,Not fleeing,FALSE
3772,2018/6/14,shot,gun,29,M,H,Hall County,GA,FALSE,attack,Foot,FALSE
3773,2018/6/14,shot,gun and car,18,M,B,Las Vegas,NV,FALSE,attack,Car,FALSE
3776,2018/6/14,shot,gun,33,M,B,Kansas City,MO,FALSE,attack,Not fleeing,FALSE
3778,2018/6/14,shot,sword,28,F,W,Kansas City,MO,FALSE,undetermined,Not fleeing,FALSE
3779,2018/6/14,shot,gun,,M,W,Kansas City,MO,TRUE,other,Not fleeing,FALSE
3780,2018/6/14,shot,gun,40,M,H,Kirkland,WA,FALSE,other,Not fleeing,FALSE
3846,2018/6/15,shot,undetermined,40,M,W,Nokomis,IL,FALSE,other,Foot,FALSE
3781,2018/6/16,shot,toy weapon,53,M,,Mesa,AZ,FALSE,attack,Not fleeing,FALSE
3782,2018/6/16,shot,knife,37,M,B,Warwick,NY,FALSE,other,Not fleeing,FALSE
3783,2018/6/16,shot,unarmed,47,M,H,Albuquerque,NM,FALSE,attack,Car,FALSE
3784,2018/6/16,shot,knife,30,M,,Van Nuys,CA,TRUE,attack,Not fleeing,FALSE
3786,2018/6/16,shot,gun,48,M,,Phoenix,AZ,FALSE,attack,Car,FALSE
3785,2018/6/17,shot,gun,33,M,B,Trenton,NJ,FALSE,attack,Not fleeing,FALSE
3790,2018/6/17,shot,gun,44,M,H,South Salt Lake,UT,FALSE,other,Not fleeing,FALSE
3787,2018/6/19,shot,gun,65,M,W,Cumming,GA,FALSE,attack,Not fleeing,FALSE
3788,2018/6/19,shot,gun,20,M,B,Stone Mountain,GA,FALSE,attack,Not fleeing,FALSE
3789,2018/6/19,shot,unarmed,17,M,B,Pittsburgh,PA,FALSE,undetermined,Foot,FALSE
3791,2018/6/19,shot,knife,55,M,W,Tucumcari,NM,FALSE,attack,Not fleeing,FALSE
3792,2018/6/20,shot,unarmed,33,M,B,Kingsland,GA,FALSE,attack,Foot,TRUE
3793,2018/6/20,shot,gun,29,M,,Parma,OH,FALSE,attack,Not fleeing,FALSE
3794,2018/6/20,shot,undetermined,44,M,W,Bend,OR,FALSE,undetermined,,FALSE
3795,2018/6/22,shot,knife,37,M,W,Fairfield,OH,FALSE,attack,Not fleeing,FALSE
3842,2018/6/22,shot,knife,32,M,B,Atlantic City,NJ,FALSE,attack,Not fleeing,TRUE
3843,2018/6/22,shot,knife,31,M,W,Harrisonburg,VA,FALSE,attack,Not fleeing,FALSE
3844,2018/6/22,shot,toy weapon,,M,,Inglewood,CA,TRUE,attack,Not fleeing,FALSE
3845,2018/6/22,shot,knife,20,M,W,Albany,NY,TRUE,attack,Not fleeing,FALSE
3796,2018/6/23,shot,gun,30,M,B,Minneapolis,MN,FALSE,attack,Foot,TRUE
3797,2018/6/23,shot,knife,25,M,B,Monroe,LA,FALSE,attack,Not fleeing,FALSE
3800,2018/6/23,shot,gun,,M,,San Diego,CA,FALSE,attack,Not fleeing,FALSE
3801,2018/6/23,shot,gun,47,M,W,Coos Bay,OR,FALSE,attack,Not fleeing,FALSE
3802,2018/6/23,shot,gun and knife,48,M,W,Meridian,ID,FALSE,other,Not fleeing,FALSE
3804,2018/6/23,shot,gun,38,M,,Centennial,CO,FALSE,attack,Car,FALSE
3841,2018/6/23,shot,bow and arrow,32,M,O,North Shore,HI,TRUE,attack,Not fleeing,FALSE
3798,2018/6/25,shot,unknown weapon,18,M,H,Galveston,TX,FALSE,undetermined,,FALSE
3803,2018/6/25,shot,gun,29,M,W,Garland,TX,FALSE,attack,Car,FALSE
3838,2018/6/25,shot,gun,30,M,W,Grenada,MS,FALSE,other,Car,FALSE
3840,2018/6/25,shot,gun,36,M,,Prompton,PA,TRUE,attack,Not fleeing,FALSE
3807,2018/6/27,shot,gun,39,M,W,Aurora,CO,FALSE,attack,Foot,FALSE
3808,2018/6/29,shot,undetermined,36,M,H,Aurora,CO,FALSE,undetermined,Car,TRUE
3809,2018/6/29,shot,gun,36,M,W,Russellville,AR,FALSE,attack,Not fleeing,FALSE
3811,2018/6/29,shot,gun,54,M,W,Dade City,FL,TRUE,attack,Not fleeing,FALSE
3813,2018/6/29,shot,unknown weapon,27,M,B,Pomona,CA,FALSE,undetermined,Car,FALSE
3815,2018/6/29,shot,gun,45,M,W,Portland,OR,FALSE,undetermined,,FALSE
3818,2018/6/29,shot,gun,19,M,B,Phoenix,AZ,FALSE,attack,Not fleeing,FALSE
3819,2018/6/29,shot,ax,36,M,W,North Pole,AK,FALSE,other,,FALSE
3820,2018/6/29,shot,knife,33,M,W,Lawrenceburg,TN,FALSE,other,Foot,FALSE
3836,2018/6/29,shot,gun,56,M,W,Waterford Township,MI,TRUE,attack,Car,FALSE
3814,2018/7/1,shot,metal object,,M,,Santa Ana,CA,FALSE,undetermined,Not fleeing,FALSE
3816,2018/7/1,shot,gun,33,M,W,Boise,ID,FALSE,attack,Foot,FALSE
3817,2018/7/1,shot,sword,60,M,A,Grandview,MO,FALSE,other,Not fleeing,FALSE
3823,2018/7/1,shot,knife,26,M,W,Panora,IA,FALSE,other,Not fleeing,FALSE
3824,2018/7/3,shot,gun,52,M,W,South Elgin,IL,FALSE,attack,Not fleeing,FALSE
3930,2018/7/3,shot,knife,40,M,B,Fayetteville,NC,FALSE,attack,Not fleeing,FALSE
3970,2018/7/3,shot,gun,33,M,B,Chicago,IL,FALSE,other,Foot,TRUE
3969,2018/7/3,shot and Tasered,knife,41,M,W,Lawton,OK,FALSE,attack,Not fleeing,FALSE
3821,2018/7/4,shot,gun,35,M,,Spalding County,GA,TRUE,attack,Not fleeing,TRUE
3822,2018/7/4,shot,knife,32,M,N,Pueblo,CO,FALSE,attack,Not fleeing,FALSE
3834,2018/7/4,shot,gun,34,M,H,Red Bluff,CA,TRUE,attack,Not fleeing,FALSE
3825,2018/7/5,shot,unarmed,26,M,W,Devil's Lake,ND,FALSE,attack,Foot,TRUE
3826,2018/7/5,shot,knife,62,M,A,Louisville,KY,FALSE,other,Not fleeing,FALSE
3827,2018/7/5,shot,gun,33,F,H,Tempe,AZ,FALSE,attack,Other,FALSE
3971,2018/7/5,shot,gun,55,M,W,Eustis,FL,TRUE,other,Not fleeing,FALSE
3972,2018/7/5,shot,toy weapon,38,M,W,Calaveras County,CA,TRUE,attack,Not fleeing,FALSE
3828,2018/7/6,shot,gun,43,M,B,Overland Park,KS,FALSE,attack,Not fleeing,FALSE
3973,2018/7/6,shot,incendiary device,38,M,A,Copper Center,AK,FALSE,other,,TRUE
3830,2018/7/7,shot,unarmed,27,M,W,Amity,OR,FALSE,attack,Foot,FALSE
3832,2018/7/7,shot,knife,52,M,W,Jacksonville,FL,TRUE,attack,Not fleeing,FALSE
3835,2018/7/7,shot,unknown weapon,,M,,Adams County,CO,FALSE,attack,Other,FALSE
3865,2018/7/7,shot,unarmed,37,M,B,Vineland,NJ,FALSE,undetermined,,FALSE
3829,2018/7/8,shot,gun,,M,,Westminster,CA,FALSE,other,Other,FALSE
3831,2018/7/8,shot,gun,34,M,W,Tucson,AZ,FALSE,other,Not fleeing,FALSE
3833,2018/7/8,shot,gun,41,M,W,Grand Forks,ND,TRUE,other,Not fleeing,FALSE
3855,2018/7/10,shot,knife,40,M,W,Garland,TX,FALSE,attack,Not fleeing,FALSE
3856,2018/7/10,shot,gun,53,M,H,Miami,FL,FALSE,attack,Car,FALSE
3976,2018/7/10,shot,gun,21,M,W,Casper,WY,TRUE,other,Car,FALSE
3852,2018/7/11,shot,knife,,F,,Willis,TX,FALSE,other,Not fleeing,FALSE
3853,2018/7/11,shot,toy weapon,34,M,H,Los Banos,CA,FALSE,other,Not fleeing,FALSE
3854,2018/7/11,shot,gun,22,M,H,Las Vegas,NV,FALSE,attack,Car,FALSE
3862,2018/7/13,shot,gun,25,M,H,Dilley,TX,FALSE,attack,Not fleeing,TRUE
3861,2018/7/13,shot and Tasered,knife,16,M,W,Chanhassen,MN,TRUE,attack,Not fleeing,TRUE
3857,2018/7/14,shot,gun,37,M,B,Chicago,IL,FALSE,other,Foot,TRUE
3858,2018/7/14,shot,gun,68,M,B,Florence,SC,FALSE,attack,Not fleeing,FALSE
3859,2018/7/15,shot,gun,25,M,B,Kansas City,MO,FALSE,attack,Not fleeing,FALSE
3860,2018/7/15,shot,gun,34,M,W,Alvin,TX,TRUE,attack,Not fleeing,FALSE
3941,2018/7/15,shot,gun,23,M,H,Albuquerque,NM,FALSE,attack,Not fleeing,FALSE
3864,2018/7/17,shot,undetermined,25,M,W,Altoona,IA,FALSE,other,Car,FALSE
3867,2018/7/17,shot,gun,57,M,H,Sparks,NV,FALSE,other,,FALSE
3868,2018/7/17,shot,gun,27,M,H,Tucson,AZ,FALSE,attack,Car,FALSE
3942,2018/7/17,shot,gun,51,M,W,Lenoir,NC,FALSE,attack,Not fleeing,FALSE
3866,2018/7/18,shot,gun,30,M,H,Albuquerque,NM,FALSE,attack,Not fleeing,FALSE
3869,2018/7/18,shot,gun,33,M,W,Fletcher,NC,FALSE,attack,Not fleeing,FALSE
3872,2018/7/18,shot,gun,,M,W,Pattison,TX,FALSE,attack,Not fleeing,FALSE
3870,2018/7/19,shot,gun,19,M,H,Peoria,IL,FALSE,other,Foot,FALSE
3871,2018/7/19,shot,gun,22,M,H,Pico Rivera,CA,FALSE,other,Other,FALSE
3877,2018/7/20,shot,toy weapon,37,M,H,Fresno,CA,FALSE,attack,Not fleeing,FALSE
3880,2018/7/20,shot,gun,19,M,W,San Antonio,TX,FALSE,attack,Foot,FALSE
3944,2018/7/20,shot,gun,33,M,O,Puna,HI,FALSE,attack,Car,FALSE
3945,2018/7/20,shot,gun,38,M,W,Lady Lake,FL,FALSE,attack,Not fleeing,FALSE
3946,2018/7/20,shot,gun,45,M,H,Riverside,CA,FALSE,attack,Car,FALSE
3874,2018/7/21,shot,gun and car,39,M,W,Tucson,AZ,FALSE,attack,Foot,FALSE
3878,2018/7/21,shot,vehicle,21,M,H,Mesa,AZ,FALSE,attack,Not fleeing,FALSE
3879,2018/7/21,shot,knife,56,M,W,Toledo,OH,FALSE,attack,Not fleeing,FALSE
3895,2018/7/21,shot,unarmed,27,F,H,Los Angeles,CA,FALSE,other,Foot,TRUE
3947,2018/7/21,shot,toy weapon,50,M,H,Anaheim,CA,TRUE,other,Foot,FALSE
3873,2018/7/22,shot,vehicle,16,M,W,Bixby,OK,FALSE,attack,Car,FALSE
3906,2018/7/22,shot,gun,18,M,W,Hanover,CO,FALSE,attack,Not fleeing,FALSE
3957,2018/7/22,shot,unknown weapon,38,M,H,Riverside,CA,FALSE,other,Not fleeing,FALSE
3958,2018/7/22,shot,box cutter,32,M,H,Highland,CA,FALSE,attack,Foot,FALSE
3881,2018/7/23,shot,machete,33,M,H,Burlington,NC,TRUE,other,Not fleeing,FALSE
3883,2018/7/23,shot,gun,71,M,W,Bristol,VA,TRUE,attack,Not fleeing,FALSE
3961,2018/7/23,shot,knife,30,M,H,Silver Spring,MD,TRUE,other,Not fleeing,FALSE
3882,2018/7/24,shot,vehicle,39,F,W,Soddy-Daisy,TN,FALSE,attack,Car,FALSE
3886,2018/7/24,shot,gun,19,M,B,Starke,FL,FALSE,other,Car,FALSE
3887,2018/7/24,shot,gun,44,M,W,Seaside,OR,FALSE,other,Not fleeing,TRUE
3885,2018/7/25,shot,vehicle,54,M,W,Spokane,WA,FALSE,attack,Car,FALSE
3893,2018/7/25,shot,gun,29,M,B,Memphis,TN,TRUE,attack,Not fleeing,TRUE
3894,2018/7/25,shot,gun,,M,H,Amarillo,TX,FALSE,other,Not fleeing,FALSE
3959,2018/7/25,shot,unarmed,56,M,W,Havasu,AZ,TRUE,other,Not fleeing,TRUE
3960,2018/7/25,shot,gun,64,M,W,LaFollette,TN,TRUE,attack,Not fleeing,FALSE
3888,2018/7/26,shot,gun,25,M,B,Nashville,TN,FALSE,other,Foot,TRUE
3890,2018/7/26,shot,gun,43,M,,Walton County,GA,FALSE,attack,Foot,FALSE
3891,2018/7/26,shot,gun,18,M,H,Kent Station,WA,FALSE,other,Not fleeing,FALSE
3892,2018/7/26,shot,gun,36,M,W,Lakemoor,IL,FALSE,other,Not fleeing,FALSE
3901,2018/7/26,shot,toy weapon,24,M,H,Redondo Beach,CA,FALSE,undetermined,Not fleeing,FALSE
3905,2018/7/26,shot,gun,30,M,W,Springdale,AR,FALSE,attack,Not fleeing,FALSE
3962,2018/7/26,shot,gun,53,M,A,Nanakuli,HI,TRUE,attack,Not fleeing,FALSE
3898,2018/7/27,shot,unarmed,60,F,B,Savannah,GA,FALSE,other,,FALSE
4031,2018/7/27,shot,gun,32,M,H,Los Angeles,CA,FALSE,attack,Not fleeing,TRUE
3896,2018/7/28,shot,gun,25,M,B,Toledo,OH,FALSE,other,Foot,TRUE
3897,2018/7/28,shot,unarmed,44,M,H,South Whitehall Township,PA,FALSE,undetermined,Not fleeing,FALSE
3902,2018/7/28,shot,undetermined,32,M,,Pineville,LA,FALSE,undetermined,Car,FALSE
3904,2018/7/28,shot,gun,33,M,W,Aberdeen,NC,FALSE,attack,Not fleeing,FALSE
3900,2018/7/29,shot,vehicle,,M,,Adams County,CO,FALSE,attack,Car,FALSE
3899,2018/7/30,shot,gun,,M,W,Aurora,CO,FALSE,other,Not fleeing,FALSE
3908,2018/7/31,shot,gun,35,M,B,Mississippi County,AR,FALSE,attack,Foot,FALSE
3963,2018/7/31,shot,gun,23,M,H,Glendale,AZ,FALSE,attack,Not fleeing,FALSE
3907,2018/8/1,shot,gun,27,M,B,Oxon Hill,MD,FALSE,other,Foot,FALSE
3909,2018/8/1,shot,gun,53,M,W,Tucson,AZ,FALSE,other,Not fleeing,FALSE
3910,2018/8/1,shot,gun,35,M,H,Hereford,TX,FALSE,attack,Not fleeing,FALSE
3911,2018/8/1,shot,gun,41,M,B,Sussex County,VA,FALSE,attack,Car,FALSE
3924,2018/8/2,shot,vehicle,57,M,,Westminster,CO,FALSE,attack,Car,FALSE
3925,2018/8/2,shot,toy weapon,18,M,W,Apopka,FL,FALSE,attack,Not fleeing,FALSE
3919,2018/8/3,shot,gun,34,M,B,Pine Bluff,AR,FALSE,attack,Not fleeing,FALSE
3920,2018/8/3,shot,gun,49,M,W,Trumann,AR,TRUE,attack,Not fleeing,FALSE
3923,2018/8/3,shot,gun,31,M,W,Deer Park,WA,TRUE,attack,Not fleeing,FALSE
3926,2018/8/3,shot,Taser,29,M,H,Seville,FL,TRUE,other,Not fleeing,TRUE
3921,2018/8/4,shot,gun,33,M,W,Liberty,MO,TRUE,attack,Not fleeing,FALSE
3922,2018/8/4,shot,gun,38,M,W,Delray Beach,FL,TRUE,other,Not fleeing,FALSE
3913,2018/8/5,shot,gun,43,M,N,St. Paul,MN,FALSE,other,Not fleeing,TRUE
3914,2018/8/5,shot,gun,58,M,,Hesperia,CA,FALSE,other,Not fleeing,FALSE
3916,2018/8/5,shot,baseball bat,29,M,W,Las Cruces,NM,TRUE,attack,Not fleeing,FALSE
3918,2018/8/5,shot,gun,68,M,W,Van Buren,AR,FALSE,attack,Not fleeing,FALSE
3912,2018/8/6,shot,knife,62,M,B,Las Vegas,NV,TRUE,attack,Not fleeing,TRUE
3927,2018/8/6,shot,metal pipe,39,M,B,Atlanta,GA,FALSE,attack,Not fleeing,FALSE
3928,2018/8/6,shot,gun,59,M,B,Philadelphia,PA,FALSE,attack,Not fleeing,FALSE
3929,2018/8/7,shot,gun,24,M,W,Monroe County,IN,FALSE,attack,Not fleeing,TRUE
3932,2018/8/7,shot,gun,70,M,H,Los Angeles,CA,FALSE,other,,FALSE
3933,2018/8/7,shot,undetermined,42,M,H,Salt River Reservation,AZ,FALSE,undetermined,Other,FALSE
